Name,Key,Value
msRADIUS-FramedIpv6Prefix,msRADIUS-FramedIpv6Prefix,f63ed610-d67c-494d-87be-cd1e24359a38
msRADIUS-FramedIpv6Route,msRADIUS-FramedIpv6Route,5a5aa804-3083-4863-94e5-018a79a22ec0
msRADIUSFramedRoute,msRADIUSFramedRoute,db0c90a9-c1f2-11d1-bbc5-0080c76670c0
msRADIUS-SavedFramedInterfaceId,msRADIUS-SavedFramedInterfaceId,a4da7289-92a3-42e5-b6b6-dad16d280ac9
msRADIUS-SavedFramedIpv6Prefix,msRADIUS-SavedFramedIpv6Prefix,0965a062-b1e1-403b-b48d-5c0eb0e952cc
msRADIUS-SavedFramedIpv6Route,msRADIUS-SavedFramedIpv6Route,9666bb5c-df9d-4d41-b437-2eec7e27c9b3
msRADIUSServiceType,msRADIUSServiceType,db0c90b6-c1f2-11d1-bbc5-0080c76670c0
msRASSavedCallbackNumber,msRASSavedCallbackNumber,db0c90c5-c1f2-11d1-bbc5-0080c76670c0
msRASSavedFramedIPAddress,msRASSavedFramedIPAddress,db0c90c6-c1f2-11d1-bbc5-0080c76670c0
msRASSavedFramedRoute,msRASSavedFramedRoute,db0c90c7-c1f2-11d1-bbc5-0080c76670c0
msRRASAttribute,msRRASAttribute,f39b98ad-938d-11d1-aebd-0000f80367c1
msRRASVendorAttributeEntry,msRRASVendorAttributeEntry,f39b98ac-938d-11d1-aebd-0000f80367c1
msSFU30Aliases,msSFU30Aliases,20ebf171-c69a-4c31-b29d-dcb837d8912d
msSFU30CryptMethod,msSFU30CryptMethod,4503d2a3-3d70-41b8-b077-dff123c15865
msSFU30DomainInfo,msSFU30DomainInfo,36297dce-656b-4423-ab65-dabb2770819e
msSFU30Domains,msSFU30Domains,93095ed3-6f30-4bdd-b734-65d569f5f7c9
msSFU30FieldSeparator,msSFU30FieldSeparator,a2e11a42-e781-4ca1-a7fa-ec307f62b6a1
msSFU30IntraFieldSeparator,msSFU30IntraFieldSeparator,95b2aef0-27e4-4cb9-880a-a2d9a9ea23b8
msSFU30IsValidContainer,msSFU30IsValidContainer,0dea42f5-278d-4157-b4a7-49b59664915b
msSFU30KeyAttributes,msSFU30KeyAttributes,32ecd698-ce9e-4894-a134-7ad76b082e83
msSFU30KeyValues,msSFU30KeyValues,37830235-e5e9-46f2-922b-d8d44f03e7ae
msSFU30MailAliases,msSFU30MailAliases,d6710785-86ff-44b7-85b5-f1f8689522ce
msSFU30MapFilter,msSFU30MapFilter,b7b16e01-024f-4e23-ad0d-71f1a406b684
msSFU30MasterServerName,msSFU30MasterServerName,4cc908a2-9e18-410e-8459-f17cc422020a
msSFU30MaxGidNumber,msSFU30MaxGidNumber,04ee6aa6-f83b-469a-bf5a-3c00d3634669
msSFU30MaxUidNumber,msSFU30MaxUidNumber,ec998437-d944-4a28-8500-217588adfc75
msSFU30Name,msSFU30Name,16c5d1d3-35c2-4061-a870-a5cefda804f0
msSFU30NetgroupHostAtDomain,msSFU30NetgroupHostAtDomain,97d2bf65-0466-4852-a25a-ec20f57ee36c
msSFU30NetgroupUserAtDomain,msSFU30NetgroupUserAtDomain,a9e84eed-e630-4b67-b4b3-cad2a82d345e
msSFU30NetId,msSFU30NetId,e263192c-2a02-48df-9792-94f2328781a0
msSFU30NetworkUser,msSFU30NetworkUser,e15334a3-0bf0-4427-b672-11f5d84acc92
msSFU30NisDomain,msSFU30NisDomain,9ee3b2e3-c7f3-45f8-8c9f-1382be4984d2
msSFU30NISMapConfig,msSFU30NISMapConfig,faf733d0-f8eb-4dcf-8d75-f1753af6a50b
msSFU30NSMAPFieldPosition,msSFU30NSMAPFieldPosition,585c9d5e-f599-4f07-9cf9-4373af4b89d3
msSFU30OrderNumber,msSFU30OrderNumber,02625f05-d1ee-4f9f-b366-55266becb95c
msSFU30PosixMember,msSFU30PosixMember,c875d82d-2848-4cec-bb50-3c5486d09d57
msSFU30PosixMemberOf,msSFU30PosixMemberOf,7bd76b92-3244-438a-ada6-24f5ea34381e
msSFU30ResultAttributes,msSFU30ResultAttributes,e167b0b6-4045-4433-ac35-53f972d45cba
msSFU30SearchAttributes,msSFU30SearchAttributes,ef9a2df0-2e57-48c8-8950-0cc674004733
msSFU30SearchContainer,msSFU30SearchContainer,27eebfa2-fbeb-4f8e-aad6-c50247994291
msSFU30YpServers,msSFU30YpServers,084a944b-e150-4bfe-9345-40e1aedaebba
msSPP-ActivationObject,msSPP-ActivationObject,51a0e68c-0dc5-43ca-935d-c1c911bf2ee5
msSPP-ActivationObjectsContainer,msSPP-ActivationObjectsContainer,b72f862b-bb25-4d5d-aa51-62c59bdf90ae
msSPP-ConfigLicense,msSPP-ConfigLicense,0353c4b5-d199-40b0-b3c5-deb32fd9ec06
msSPP-ConfirmationId,msSPP-ConfirmationId,6e8797c4-acda-4a49-8740-b0bd05a9b831
msSPP-CSVLKPartialProductKey,msSPP-CSVLKPartialProductKey,a601b091-8652-453a-b386-87ad239b7c08
msSPP-CSVLKPid,msSPP-CSVLKPid,b47f510d-6b50-47e1-b556-772c79e4ffc4
msSPP-CSVLKSkuId,msSPP-CSVLKSkuId,9684f739-7b78-476d-8d74-31ad7692eef4
msSPP-InstallationId,msSPP-InstallationId,69bfb114-407b-4739-a213-c663802b3e37
msSPP-IssuanceLicense,msSPP-IssuanceLicense,1075b3a1-bbaf-49d2-ae8d-c4f25c823303
msSPP-KMSIds,msSPP-KMSIds,9b663eda-3542-46d6-9df0-314025af2bac
msSPP-OnlineLicense,msSPP-OnlineLicense,098f368e-4812-48cd-afb7-a136b96807ed
msSPP-PhoneLicense,msSPP-PhoneLicense,67e4d912-f362-4052-8c79-42f45ba7b221
mS-SQL-Alias,mS-SQL-Alias,e0c6baae-ccee-11d2-9993-0000f87a57d4
mS-SQL-AllowAnonymousSubscription,mS-SQL-AllowAnonymousSubscription,db77be4a-ccee-11d2-9993-0000f87a57d4
mS-SQL-AllowImmediateUpdatingSubscription,mS-SQL-AllowImmediateUpdatingSubscription,c4186b6e-d34b-11d2-999a-0000f87a57d4
mS-SQL-AllowKnownPullSubscription,mS-SQL-AllowKnownPullSubscription,c3bb7054-d34b-11d2-999a-0000f87a57d4
mS-SQL-AllowQueuedUpdatingSubscription,mS-SQL-AllowQueuedUpdatingSubscription,c458ca80-d34b-11d2-999a-0000f87a57d4
mS-SQL-AllowSnapshotFilesFTPDownloading,mS-SQL-AllowSnapshotFilesFTPDownloading,c49b8be8-d34b-11d2-999a-0000f87a57d4
mS-SQL-AppleTalk,mS-SQL-AppleTalk,8fda89f4-ccee-11d2-9993-0000f87a57d4
mS-SQL-Applications,mS-SQL-Applications,fbcda2ea-ccee-11d2-9993-0000f87a57d4
mS-SQL-Build,mS-SQL-Build,603e94c4-ccee-11d2-9993-0000f87a57d4
mS-SQL-CharacterSet,mS-SQL-CharacterSet,696177a6-ccee-11d2-9993-0000f87a57d4
mS-SQL-Clustered,mS-SQL-Clustered,7778bd90-ccee-11d2-9993-0000f87a57d4
mS-SQL-ConnectionURL,mS-SQL-ConnectionURL,a92d23da-ccee-11d2-9993-0000f87a57d4
mS-SQL-Contact,mS-SQL-Contact,4f6cbdd8-ccee-11d2-9993-0000f87a57d4
mS-SQL-CreationDate,mS-SQL-CreationDate,ede14754-ccee-11d2-9993-0000f87a57d4
mS-SQL-Database,mS-SQL-Database,d5a0dbdc-ccee-11d2-9993-0000f87a57d4
mS-SQL-Description,mS-SQL-Description,8386603c-ccef-11d2-9993-0000f87a57d4
mS-SQL-GPSHeight,mS-SQL-GPSHeight,bcdd4f0e-ccee-11d2-9993-0000f87a57d4
mS-SQL-GPSLatitude,mS-SQL-GPSLatitude,b222ba0e-ccee-11d2-9993-0000f87a57d4
mS-SQL-GPSLongitude,mS-SQL-GPSLongitude,b7577c94-ccee-11d2-9993-0000f87a57d4
mS-SQL-InformationDirectory,mS-SQL-InformationDirectory,d0aedb2e-ccee-11d2-9993-0000f87a57d4
mS-SQL-InformationURL,mS-SQL-InformationURL,a42cd510-ccee-11d2-9993-0000f87a57d4
mS-SQL-Keywords,mS-SQL-Keywords,01e9a98a-ccef-11d2-9993-0000f87a57d4
mS-SQL-Language,mS-SQL-Language,c57f72f4-ccee-11d2-9993-0000f87a57d4
mS-SQL-LastBackupDate,mS-SQL-LastBackupDate,f2b6abca-ccee-11d2-9993-0000f87a57d4
mS-SQL-LastDiagnosticDate,mS-SQL-LastDiagnosticDate,f6d6dd88-ccee-11d2-9993-0000f87a57d4
mS-SQL-LastUpdatedDate,mS-SQL-LastUpdatedDate,9fcc43d4-ccee-11d2-9993-0000f87a57d4
mS-SQL-Location,mS-SQL-Location,561c9644-ccee-11d2-9993-0000f87a57d4
mS-SQL-Memory,mS-SQL-Memory,5b5d448c-ccee-11d2-9993-0000f87a57d4
mS-SQL-MultiProtocol,mS-SQL-MultiProtocol,8157fa38-ccee-11d2-9993-0000f87a57d4
mS-SQL-Name,mS-SQL-Name,3532dfd8-ccee-11d2-9993-0000f87a57d4
mS-SQL-NamedPipe,mS-SQL-NamedPipe,7b91c840-ccee-11d2-9993-0000f87a57d4
mS-SQL-OLAPCube,mS-SQL-OLAPCube,09f0506a-cd28-11d2-9993-0000f87a57d4
mS-SQL-OLAPDatabase,mS-SQL-OLAPDatabase,20af031a-ccef-11d2-9993-0000f87a57d4
mS-SQL-OLAPServer,mS-SQL-OLAPServer,0c7e18ea-ccef-11d2-9993-0000f87a57d4
mS-SQL-PublicationURL,mS-SQL-PublicationURL,ae0c11b8-ccee-11d2-9993-0000f87a57d4
mS-SQL-Publisher,mS-SQL-Publisher,c1676858-d34b-11d2-999a-0000f87a57d4
mS-SQL-RegisteredOwner,mS-SQL-RegisteredOwner,48fd44ea-ccee-11d2-9993-0000f87a57d4
mS-SQL-ServiceAccount,mS-SQL-ServiceAccount,64933a3e-ccee-11d2-9993-0000f87a57d4
mS-SQL-Size,mS-SQL-Size,e9098084-ccee-11d2-9993-0000f87a57d4
mS-SQL-SortOrder,mS-SQL-SortOrder,6ddc42c0-ccee-11d2-9993-0000f87a57d4
mS-SQL-SPX,mS-SQL-SPX,86b08004-ccee-11d2-9993-0000f87a57d4
mS-SQL-SQLDatabase,mS-SQL-SQLDatabase,1d08694a-ccef-11d2-9993-0000f87a57d4
mS-SQL-SQLPublication,mS-SQL-SQLPublication,17c2f64e-ccef-11d2-9993-0000f87a57d4
mS-SQL-SQLRepository,mS-SQL-SQLRepository,11d43c5c-ccef-11d2-9993-0000f87a57d4
mS-SQL-SQLServer,mS-SQL-SQLServer,05f6c878-ccef-11d2-9993-0000f87a57d4
mS-SQL-Status,mS-SQL-Status,9a7d4770-ccee-11d2-9993-0000f87a57d4
mS-SQL-TCPIP,mS-SQL-TCPIP,8ac263a6-ccee-11d2-9993-0000f87a57d4
mS-SQL-ThirdParty,mS-SQL-ThirdParty,c4e311fc-d34b-11d2-999a-0000f87a57d4
mS-SQL-Type,mS-SQL-Type,ca48eba8-ccee-11d2-9993-0000f87a57d4
mS-SQL-UnicodeSortOrder,mS-SQL-UnicodeSortOrder,72dc918a-ccee-11d2-9993-0000f87a57d4
mS-SQL-Version,mS-SQL-Version,c07cc1d0-ccee-11d2-9993-0000f87a57d4
mS-SQL-Vines,mS-SQL-Vines,94c56394-ccee-11d2-9993-0000f87a57d4
msTAPI-ConferenceBlob,msTAPI-ConferenceBlob,4cc4601e-7201-4141-abc8-3e529ae88863
msTAPI-IpAddress,msTAPI-IpAddress,efd7d7f7-178e-4767-87fa-f8a16b840544
msTAPI-ProtocolId,msTAPI-ProtocolId,89c1ebcf-7a5f-41fd-99ca-c900b32299ab
msTAPI-RtConference,msTAPI-RtConference,ca7b9735-4b2a-4e49-89c3-99025334dc94
msTAPI-RtPerson,msTAPI-RtPerson,53ea1cb5-b704-4df9-818f-5cb4ec86cac1
msTAPI-uid,msTAPI-uid,70a4e7ea-b3b9-4643-8918-e6dd2471bfd4
msTPM-InformationObject,msTPM-InformationObject,85045b6a-47a6-4243-a7cc-6890701f662c
msTPM-InformationObjectsContainer,msTPM-InformationObjectsContainer,e027a8bd-6456-45de-90a3-38593877ee74
msTPM-OwnerInformation,msTPM-OwnerInformation,aa4e1a6d-550d-4e05-8c35-4afcb917a9fe
msTPM-OwnerInformationTemp,msTPM-OwnerInformationTemp,c894809d-b513-4ff8-8811-f4f43f5ac7bc
msTPM-SrkPubThumbprint,msTPM-SrkPubThumbprint,19d706eb-4d76-44a2-85d6-1c342be3be37
msTPM-TpmInformationForComputer,msTPM-TpmInformationForComputer,ea1b7b93-5e48-46d5-bc6c-4df4fda78a35
msTPM-TpmInformationForComputerBL,msTPM-TpmInformationForComputerBL,14fa84c9-8ecd-4348-bc91-6d3ced472ab7
msTSAllowLogon,msTSAllowLogon,3a0cd464-bc54-40e7-93ae-a646a6ecc4b4
msTSBrokenConnectionAction,msTSBrokenConnectionAction,1cf41bba-5604-463e-94d6-1a1287b72ca3
msTSConnectClientDrives,msTSConnectClientDrives,23572aaf-29dd-44ea-b0fa-7e8438b9a4a3
msTSConnectPrinterDrives,msTSConnectPrinterDrives,8ce6a937-871b-4c92-b285-d99d4036681c
msTSDefaultToMainPrinter,msTSDefaultToMainPrinter,c0ffe2bd-cacf-4dc7-88d5-61e9e95766f6
msTSEndpointData,msTSEndpointData,40e1c407-4344-40f3-ab43-3625a34a63a2
msTSEndpointPlugin,msTSEndpointPlugin,3c08b569-801f-4158-b17b-e363d6ae696a
msTSEndpointType,msTSEndpointType,377ade80-e2d8-46c5-9bcd-6d9dec93b35e
msTSExpireDate,msTSExpireDate,70004ef5-25c3-446a-97c8-996ae8566776
msTSExpireDate2,msTSExpireDate2,54dfcf71-bc3f-4f0b-9d5a-4b2476bb8925
msTSExpireDate3,msTSExpireDate3,41bc7f04-be72-4930-bd10-1f3439412387
msTSExpireDate4,msTSExpireDate4,5e11dc43-204a-4faf-a008-6863621c6f5f
msTSHomeDirectory,msTSHomeDirectory,5d3510f0-c4e7-4122-b91f-a20add90e246
msTSHomeDrive,msTSHomeDrive,5f0a24d9-dffa-4cd9-acbf-a0680c03731e
msTSInitialProgram,msTSInitialProgram,9201ac6f-1d69-4dfb-802e-d95510109599
msTSLicenseVersion,msTSLicenseVersion,0ae94a89-372f-4df2-ae8a-c64a2bc47278
msTSLicenseVersion2,msTSLicenseVersion2,4b0df103-8d97-45d9-ad69-85c3080ba4e7
msTSLicenseVersion3,msTSLicenseVersion3,f8ba8f81-4cab-4973-a3c8-3a6da62a5e31
msTSLicenseVersion4,msTSLicenseVersion4,70ca5d97-2304-490a-8a27-52678c8d2095
msTSLSProperty01,msTSLSProperty01,87e53590-971d-4a52-955b-4794d15a84ae
msTSLSProperty02,msTSLSProperty02,47c77bb0-316e-4e2f-97f1-0d4c48fca9dd
msTSManagingLS,msTSManagingLS,f3bcc547-85b0-432c-9ac0-304506bf2c83
msTSManagingLS2,msTSManagingLS2,349f0757-51bd-4fc8-9d66-3eceea8a25be
msTSManagingLS3,msTSManagingLS3,fad5dcc1-2130-4c87-a118-75322cd67050
msTSManagingLS4,msTSManagingLS4,f7a3b6a0-2107-4140-b306-75cb521731e5
msTSMaxConnectionTime,msTSMaxConnectionTime,1d960ee2-6464-4e95-a781-e3b5cd5f9588
msTSMaxDisconnectionTime,msTSMaxDisconnectionTime,326f7089-53d8-4784-b814-46d8535110d2
msTSMaxIdleTime,msTSMaxIdleTime,ff739e9c-6bb7-460e-b221-e250f3de0f95
msTSPrimaryDesktop,msTSPrimaryDesktop,29259694-09e4-4237-9f72-9306ebe63ab2
msTSPrimaryDesktopBL,msTSPrimaryDesktopBL,9daadc18-40d1-4ed1-a2bf-6b9bf47d3daa
msTSProfilePath,msTSProfilePath,e65c30db-316c-4060-a3a0-387b083f09cd
msTSProperty01,msTSProperty01,faaea977-9655-49d7-853d-f27bb7aaca0f
msTSProperty02,msTSProperty02,3586f6ac-51b7-4978-ab42-f936463198e7
msTSReconnectionAction,msTSReconnectionAction,366ed7ca-3e18-4c7f-abae-351a01e4b4f7
msTSRemoteControl,msTSRemoteControl,15177226-8642-468b-8c48-03ddfd004982
msTSSecondaryDesktopBL,msTSSecondaryDesktopBL,34b107af-a00a-455a-b139-dd1a1b12d8af
msTSSecondaryDesktops,msTSSecondaryDesktops,f63aa29a-bb31-48e1-bfab-0a6c5a1d39c2
msTSWorkDirectory,msTSWorkDirectory,a744f666-3d3c-4cc8-834b-9d4f6f687b8b
msWMI-Author,msWMI-Author,6366c0c1-6972-4e66-b3a5-1d52ad0c0547
msWMI-ChangeDate,msWMI-ChangeDate,f9cdf7a0-ec44-4937-a79b-cd91522b3aa8
msWMI-Class,msWMI-Class,90c1925f-4a24-4b07-b202-be32eb3c8b74
msWMI-ClassDefinition,msWMI-ClassDefinition,2b9c0ebc-c272-45cb-99d2-4d0e691632e0
msWMI-CreationDate,msWMI-CreationDate,748b0a2e-3351-4b3f-b171-2f17414ea779
msWMI-Genus,msWMI-Genus,50c8673a-8f56-4614-9308-9e1340fb9af3
msWMI-ID,msWMI-ID,9339a803-94b8-47f7-9123-a853b9ff7e45
msWMI-Int8Default,msWMI-Int8Default,f4d8085a-8c5b-4785-959b-dc585566e445
msWMI-Int8Max,msWMI-Int8Max,e3d8b547-003d-4946-a32b-dc7cedc96b74
msWMI-Int8Min,msWMI-Int8Min,ed1489d1-54cc-4066-b368-a00daa2664f1
msWMI-Int8ValidValues,msWMI-Int8ValidValues,103519a9-c002-441b-981a-b0b3e012c803
msWMI-IntDefault,msWMI-IntDefault,1b0c07f8-76dd-4060-a1e1-70084619dc90
msWMI-intFlags1,msWMI-intFlags1,18e006b9-6445-48e3-9dcf-b5ecfbc4df8e
msWMI-intFlags2,msWMI-intFlags2,075a42c9-c55a-45b1-ac93-eb086b31f610
msWMI-intFlags3,msWMI-intFlags3,f29fa736-de09-4be4-b23a-e734c124bacc
msWMI-intFlags4,msWMI-intFlags4,bd74a7ac-c493-4c9c-bdfa-5c7b119ca6b2
msWMI-IntMax,msWMI-IntMax,fb920c2c-f294-4426-8ac1-d24b42aa2bce
msWMI-IntMin,msWMI-IntMin,68c2e3ba-9837-4c70-98e0-f0c33695d023
msWMI-IntRangeParam,msWMI-IntRangeParam,50ca5d7d-5c8b-4ef3-b9df-5b66d491e526
msWMI-IntSetParam,msWMI-IntSetParam,292f0d9a-cf76-42b0-841f-b650f331df62
msWMI-IntValidValues,msWMI-IntValidValues,6af565f6-a749-4b72-9634-3c5d47e6b4e0
msWMI-MergeablePolicyTemplate,msWMI-MergeablePolicyTemplate,07502414-fdca-4851-b04a-13645b11d226
msWMI-Mof,msWMI-Mof,6736809f-2064-443e-a145-81262b1f1366
msWMI-Name,msWMI-Name,c6c8ace5-7e81-42af-ad72-77412c5941c4
msWMI-NormalizedClass,msWMI-NormalizedClass,eaba628f-eb8e-4fe9-83fc-693be695559b
msWMI-ObjectEncoding,msWMI-ObjectEncoding,55dd81c9-c312-41f9-a84d-c6adbdf1e8e1
msWMI-Parm1,msWMI-Parm1,27e81485-b1b0-4a8b-bedd-ce19a837e26e
msWMI-Parm2,msWMI-Parm2,0003508e-9c42-4a76-a8f4-38bf64bab0de
msWMI-Parm3,msWMI-Parm3,45958fb6-52bd-48ce-9f9f-c2712d9f2bfc
msWMI-Parm4,msWMI-Parm4,3800d5a3-f1ce-4b82-a59a-1528ea795f59
msWMI-PolicyTemplate,msWMI-PolicyTemplate,e2bc80f1-244a-4d59-acc6-ca5c4f82e6e1
msWMI-PolicyType,msWMI-PolicyType,595b2613-4109-4e77-9013-a3bb4ef277c7
msWMI-PropertyName,msWMI-PropertyName,ab920883-e7f8-4d72-b4a0-c0449897509d
msWMI-Query,msWMI-Query,65fff93e-35e3-45a3-85ae-876c6718297f
msWMI-QueryLanguage,msWMI-QueryLanguage,7d3cfa98-c17b-4254-8bd7-4de9b932a345
msWMI-RangeParam,msWMI-RangeParam,45fb5a57-5018-4d0f-9056-997c8c9122d9
msWMI-RealRangeParam,msWMI-RealRangeParam,6afe8fe2-70bc-4cce-b166-a96f7359c514
msWMI-Rule,msWMI-Rule,3c7e6f83-dd0e-481b-a0c2-74cd96ef2a66
msWMI-ScopeGuid,msWMI-ScopeGuid,87b78d51-405f-4b7f-80ed-2bd28786f48d
msWMI-ShadowObject,msWMI-ShadowObject,f1e44bdf-8dd3-4235-9c86-f91f31f5b569
msWMI-SimplePolicyTemplate,msWMI-SimplePolicyTemplate,6cc8b2b5-12df-44f6-8307-e74f5cdee369
msWMI-Som,msWMI-Som,ab857078-0142-4406-945b-34c9b6b13372
msWMI-SourceOrganization,msWMI-SourceOrganization,34f7ed6c-615d-418d-aa00-549a7d7be03e
msWMI-StringDefault,msWMI-StringDefault,152e42b6-37c5-4f55-ab48-1606384a9aea
msWMI-StringSetParam,msWMI-StringSetParam,0bc579a2-1da7-4cea-b699-807f3b9d63a4
msWMI-StringValidValues,msWMI-StringValidValues,37609d31-a2bf-4b58-8f53-2b64e57a076d
msWMI-TargetClass,msWMI-TargetClass,95b6d8d6-c9e8-4661-a2bc-6a5cabc04c62
msWMI-TargetNameSpace,msWMI-TargetNameSpace,1c4ab61f-3420-44e5-849d-8b5dbf60feb7
msWMI-TargetObject,msWMI-TargetObject,c44f67a5-7de5-4a1f-92d9-662b57364b77
msWMI-TargetPath,msWMI-TargetPath,5006a79a-6bfe-4561-9f52-13cf4dd3e560
msWMI-TargetType,msWMI-TargetType,ca2a281e-262b-4ff7-b419-bc123352a4e9
msWMI-UintRangeParam,msWMI-UintRangeParam,d9a799b2-cef3-48b3-b5ad-fb85f8dd3214
msWMI-UintSetParam,msWMI-UintSetParam,8f4beb31-4e19-46f5-932e-5fa03c339b1d
msWMI-UnknownRangeParam,msWMI-UnknownRangeParam,b82ac26b-c6db-4098-92c6-49c18a3336e1
msWMI-WMIGPO,msWMI-WMIGPO,05630000-3927-4ede-bf27-ca91f275c26f
mustContain,mustContain,bf9679d3-0de6-11d0-a285-00aa003049e2
name,name,bf967a0e-0de6-11d0-a285-00aa003049e2
nameServiceFlags,nameServiceFlags,80212840-4bdc-11d1-a9c4-0000f80367c1
nCName,nCName,bf9679d6-0de6-11d0-a285-00aa003049e2
nETBIOSName,nETBIOSName,bf9679d8-0de6-11d0-a285-00aa003049e2
netbootAllowNewClients,netbootAllowNewClients,07383076-91df-11d1-aebc-0000f80367c1
netbootAnswerOnlyValidClients,netbootAnswerOnlyValidClients,0738307b-91df-11d1-aebc-0000f80367c1
netbootAnswerRequests,netbootAnswerRequests,0738307a-91df-11d1-aebc-0000f80367c1
netbootCurrentClientCount,netbootCurrentClientCount,07383079-91df-11d1-aebc-0000f80367c1
netbootDUID,netbootDUID,532570bd-3d77-424f-822f-0d636dc6daad
netbootGUID,netbootGUID,3e978921-8c01-11d0-afda-00c04fd930c9
netbootInitialization,netbootInitialization,3e978920-8c01-11d0-afda-00c04fd930c9
netbootIntelliMirrorOSes,netbootIntelliMirrorOSes,0738307e-91df-11d1-aebc-0000f80367c1
netbootLimitClients,netbootLimitClients,07383077-91df-11d1-aebc-0000f80367c1
netbootLocallyInstalledOSes,netbootLocallyInstalledOSes,07383080-91df-11d1-aebc-0000f80367c1
netbootMachineFilePath,netbootMachineFilePath,3e978923-8c01-11d0-afda-00c04fd930c9
netbootMaxClients,netbootMaxClients,07383078-91df-11d1-aebc-0000f80367c1
netbootMirrorDataFile,netbootMirrorDataFile,2df90d85-009f-11d2-aa4c-00c04fd7d83a
netbootNewMachineNamingPolicy,netbootNewMachineNamingPolicy,0738307c-91df-11d1-aebc-0000f80367c1
netbootNewMachineOU,netbootNewMachineOU,0738307d-91df-11d1-aebc-0000f80367c1
netbootSCPBL,netbootSCPBL,07383082-91df-11d1-aebc-0000f80367c1
netbootServer,netbootServer,07383081-91df-11d1-aebc-0000f80367c1
netbootSIFFile,netbootSIFFile,2df90d84-009f-11d2-aa4c-00c04fd7d83a
netbootTools,netbootTools,0738307f-91df-11d1-aebc-0000f80367c1
networkAddress,networkAddress,bf9679d9-0de6-11d0-a285-00aa003049e2
nextLevelStore,nextLevelStore,bf9679da-0de6-11d0-a285-00aa003049e2
nextRid,nextRid,bf9679db-0de6-11d0-a285-00aa003049e2
nisMap,nisMap,7672666c-02c1-4f33-9ecf-f649c1dd9b7c
nisMapEntry,nisMapEntry,4a95216e-fcc0-402e-b57f-5971626148a9
nisMapName,nisMapName,969d3c79-0e9a-4d95-b0ac-bdde7ff8f3a1
nisNetgroup,nisNetgroup,72efbf84-6e7b-4a5c-a8db-8a75a7cad254
nisNetgroupTriple,nisNetgroupTriple,a8032e74-30ef-4ff5-affc-0fc217783fec
nisObject,nisObject,904f8a93-4954-4c5f-b1e1-53c097a31e13
nonSecurityMember,nonSecurityMember,52458018-ca6a-11d0-afff-0000f80367c1
nonSecurityMemberBL,nonSecurityMemberBL,52458019-ca6a-11d0-afff-0000f80367c1
notes,notes,6d05fb41-246b-11d0-a9c8-00aa006c33ed
notificationList,notificationList,19195a56-6da0-11d0-afd3-00c04fd930c9
nTDSConnection,nTDSConnection,19195a60-6da0-11d0-afd3-00c04fd930c9
nTDSDSA,nTDSDSA,f0f8ffab-1191-11d0-a060-00aa006c33ed
nTDSDSARO,nTDSDSARO,85d16ec1-0791-4bc8-8ab3-70980602ff8c
nTDSService,nTDSService,19195a5f-6da0-11d0-afd3-00c04fd930c9
nTDSSiteSettings,nTDSSiteSettings,19195a5d-6da0-11d0-afd3-00c04fd930c9
nTFRSMember,nTFRSMember,2a132586-9373-11d1-aebc-0000f80367c1
nTFRSReplicaSet,nTFRSReplicaSet,5245803a-ca6a-11d0-afff-0000f80367c1
nTFRSSettings,nTFRSSettings,f780acc2-56f0-11d1-a9c6-0000f80367c1
nTFRSSubscriber,nTFRSSubscriber,2a132588-9373-11d1-aebc-0000f80367c1
nTFRSSubscriptions,nTFRSSubscriptions,2a132587-9373-11d1-aebc-0000f80367c1
nTGroupMembers,nTGroupMembers,bf9679df-0de6-11d0-a285-00aa003049e2
nTMixedDomain,nTMixedDomain,3e97891f-8c01-11d0-afda-00c04fd930c9
ntPwdHistory,ntPwdHistory,bf9679e2-0de6-11d0-a285-00aa003049e2
nTSecurityDescriptor,nTSecurityDescriptor,bf9679e3-0de6-11d0-a285-00aa003049e2
o,o,bf9679ef-0de6-11d0-a285-00aa003049e2
objectCategory,objectCategory,26d97369-6070-11d1-a9c6-0000f80367c1
objectClass,objectClass,bf9679e5-0de6-11d0-a285-00aa003049e2
objectClassCategory,objectClassCategory,bf9679e6-0de6-11d0-a285-00aa003049e2
objectClasses,objectClasses,9a7ad94b-ca53-11d1-bbd0-0080c76670c0
objectCount,objectCount,34aaa216-b699-11d0-afee-0000f80367c1
objectGUID,objectGUID,bf9679e7-0de6-11d0-a285-00aa003049e2
objectSid,objectSid,bf9679e8-0de6-11d0-a285-00aa003049e2
objectVersion,objectVersion,16775848-47f3-11d1-a9c3-0000f80367c1
oEMInformation,oEMInformation,bf9679ea-0de6-11d0-a285-00aa003049e2
oMObjectClass,oMObjectClass,bf9679ec-0de6-11d0-a285-00aa003049e2
oMSyntax,oMSyntax,bf9679ed-0de6-11d0-a285-00aa003049e2
oMTGuid,oMTGuid,ddac0cf3-af8f-11d0-afeb-00c04fd930c9
oMTIndxGuid,oMTIndxGuid,1f0075fa-7e40-11d0-afd6-00c04fd930c9
oncRpc,oncRpc,cadd1e5e-fefc-4f3f-b5a9-70e994204303
oncRpcNumber,oncRpcNumber,966825f5-01d9-4a5c-a011-d15ae84efa55
operatingSystem,operatingSystem,3e978925-8c01-11d0-afda-00c04fd930c9
operatingSystemHotfix,operatingSystemHotfix,bd951b3c-9c96-11d0-afdd-00c04fd930c9
operatingSystemServicePack,operatingSystemServicePack,3e978927-8c01-11d0-afda-00c04fd930c9
